Date,Close
11/5/2018,287.5
10/5/2018,285.25
9/5/2018,292
8/5/2018,289.7
7/5/2018,294.2
4/5/2018,287.8
3/5/2018,286.65
2/5/2018,292.75
30/4/2018,297.55
27/4/2018,292.1
26/4/2018,291.2
25/4/2018,289.1
24/4/2018,283.15
23/4/2018,283.6
20/4/2018,286.3
19/4/2018,286.2
18/4/2018,284.1
17/4/2018,280.95
16/4/2018,279.65
13/4/2018,275.5
12/4/2018,273.85
11/4/2018,273.85
10/4/2018,275.5
9/4/2018,277.8
6/4/2018,272.7
5/4/2018,273
4/4/2018,270.25
3/4/2018,274.8
2/4/2018,276.95
28/3/2018,258.75
27/3/2018,263.8
26/3/2018,262.2
23/3/2018,257.9
22/3/2018,258.85
21/3/2018,263.2
20/3/2018,262.05
19/3/2018,260.6
16/3/2018,272.4
15/3/2018,279.6
14/3/2018,278.5
13/3/2018,278.2
12/3/2018,276.05
9/3/2018,268.35
8/3/2018,273.4
7/3/2018,268.9
6/3/2018,274.15
5/3/2018,275.65
1/3/2018,274.85
28/2/2018,275.5
27/2/2018,275
26/2/2018,273.5
23/2/2018,270.7
22/2/2018,262.15
21/2/2018,266.6
20/2/2018,262.85
19/2/2018,267.95
16/2/2018,275.6
15/2/2018,279.05
14/2/2018,281.95
12/2/2018,285.1
9/2/2018,278.25
8/2/2018,280.45
7/2/2018,280.15
6/2/2018,266.7
5/2/2018,273.1
2/2/2018,274.85
1/2/2018,288.35
31/1/2018,290.65
30/1/2018,304
29/1/2018,301.8
25/1/2018,304.25
24/1/2018,304.25
23/1/2018,307.2
22/1/2018,308.85
19/1/2018,308.35
18/1/2018,305.45
17/1/2018,313.55
16/1/2018,316.4
15/1/2018,323
12/1/2018,325.75
11/1/2018,313.3
10/1/2018,314.1
9/1/2018,315.3
8/1/2018,317.6
5/1/2018,312.95
4/1/2018,312.25
3/1/2018,311.2
2/1/2018,311.15
1/1/2018,312.9
29/12/2017,316.4
28/12/2017,306.6
27/12/2017,305.55
26/12/2017,305.95
22/12/2017,302.75
21/12/2017,300.15
20/12/2017,300.85
19/12/2017,300.65
18/12/2017,290.85
15/12/2017,286.85
14/12/2017,284.3
13/12/2017,284.45
12/12/2017,287.8
11/12/2017,298.35
8/12/2017,288.45
7/12/2017,284
6/12/2017,274.95
5/12/2017,279.95
4/12/2017,279.05
1/12/2017,283.55
30/11/2017,287.1
29/11/2017,280.2
28/11/2017,287.75
27/11/2017,277.45
24/11/2017,278.7
23/11/2017,274.8
22/11/2017,274.05
21/11/2017,273.15
20/11/2017,274.9
17/11/2017,259.9
16/11/2017,251.95
15/11/2017,250.9
14/11/2017,246.7
13/11/2017,234.4
10/11/2017,236.15
9/11/2017,240.45
8/11/2017,224.5
7/11/2017,225
6/11/2017,234.7
3/11/2017,225.3
2/11/2017,226.35
1/11/2017,227.8
31/10/2017,226.95
30/10/2017,226.8
27/10/2017,220.5
26/10/2017,209.8
25/10/2017,205.3
24/10/2017,209.65
23/10/2017,203.1
19/10/2017,204.6
18/10/2017,206.8
17/10/2017,210.3
16/10/2017,209.6
13/10/2017,210.25
12/10/2017,212
11/10/2017,209.4
10/10/2017,208.45
9/10/2017,208.3
6/10/2017,209.6
5/10/2017,209.45
4/10/2017,204.95
3/10/2017,206.45
29/9/2017,205.8
28/9/2017,203.15
27/9/2017,198.6
26/9/2017,204.65
25/9/2017,196.65
22/9/2017,201.15
21/9/2017,212.2
20/9/2017,213.7
19/9/2017,216.2
18/9/2017,213.3
15/9/2017,210.55
14/9/2017,212.05
13/9/2017,207.3
12/9/2017,212.05
11/9/2017,209.25
8/9/2017,206.9
7/9/2017,205.75
6/9/2017,205.95
5/9/2017,196.7
4/9/2017,193.3
1/9/2017,197.6
31/8/2017,198
30/8/2017,197.05
29/8/2017,190.35
28/8/2017,193.3
24/8/2017,194.25
23/8/2017,196.55
22/8/2017,189.85
21/8/2017,196.15
18/8/2017,194.4
17/8/2017,190.6
16/8/2017,193.85
14/8/2017,178.75
11/8/2017,164.2
10/8/2017,156
9/8/2017,162.1
8/8/2017,166
7/8/2017,170.45
4/8/2017,166.45
3/8/2017,166.65
2/8/2017,165.1
1/8/2017,167.5
31/7/2017,169.55
28/7/2017,169.15
27/7/2017,168.4
26/7/2017,172.2
25/7/2017,171.15
24/7/2017,170
21/7/2017,172.2
20/7/2017,171.3
19/7/2017,175.15
18/7/2017,173.75
17/7/2017,177
14/7/2017,174.2
13/7/2017,175.4
12/7/2017,173.75
11/7/2017,169.5
10/7/2017,166.55
7/7/2017,157.75
6/7/2017,153.35
5/7/2017,156.15
4/7/2017,150.05
3/7/2017,151.6
30/6/2017,150.65
29/6/2017,148.5
28/6/2017,149.15
27/6/2017,147.35
23/6/2017,151.15
22/6/2017,154.75
21/6/2017,156.8
20/6/2017,156.85
19/6/2017,156.4
16/6/2017,158.2
15/6/2017,159.1
14/6/2017,158.45
13/6/2017,156.45
12/6/2017,152.1
9/6/2017,154.4
8/6/2017,154.6
7/6/2017,155.55
6/6/2017,153
5/6/2017,154.95
2/6/2017,154.85
1/6/2017,152.4
31/5/2017,149.4
30/5/2017,145.55
29/5/2017,145.4
26/5/2017,146.9
25/5/2017,143.05
24/5/2017,141.7
23/5/2017,144.75
22/5/2017,147.8
19/5/2017,149.5
18/5/2017,147.5
17/5/2017,152.85
